TowNum,Tow_Firm,Tow_Firm_Address,Tow_Firm_Phone,Vehicle_State,Vehicle_Plate,Vehicle_Year,Make,Model,Color,Tow_From_Address,Date,Time,geom
357692,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,873WKL,2008,HONDA,CRV,BLUE,,12162018,1945,"(41.7389176167831, -72.6907126405178)"
357693,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,508WGG,2013,BUICK,LACROSSE,TAN,,12162018,2109,"(41.7350652286172, -72.6856902218335)"
357696,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,702WWW,1996,HONDA,CIVIC,SILVER,,12162018,2133,"(41.7547362493274, -72.6760150306647)"
357694,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,829TON,2005,CHEVY,COLORADO,BLACK,,12162018,2112,"(41.7350652286172, -72.6856902218335)"
357695,,,860-236-2602,WI,898ZDS,2005,PONTIAC,GRAND PRIX,RED,,12162018,2125,"(41.7564328506488, -72.6791560972435)"
357697,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,PA,KRC3002,2017,HYUNDAI,ACCENT,GRY,,12162018,2253,"(41.7241751755843, -72.7105062537811)"
357698,,,860-246-7616,CT,AJ56197,2005,TOYOTA,CAMRY,SILVER,,12172018,0014,"(41.7815577771147, -72.6857879194815)"
357699,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AR16764,2017,NIASSAN,MAXIMA,BLUE,,12172018,0036,"(41.7284560285786, -72.7127437253522)"
357700,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,1992,HONDA,CIVIC,WHITE,,12172018,0230,"(41.7380302573036, -72.6698605372642)"
357703,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AM53873,2017,MITS,OUTLANDER,GRY,,12172018,0812,"(41.7693782592039, -72.6708941703684)"
357706,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AM72698,1998,FORD,ESCORT,RED,,12172018,0926,"(41.7582271222684, -72.6794861499492)"
357707,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2005,ACURA,TL,GRY,,12172018,0932,"(41.756052020927, -72.6869143846569)"
357704,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AG47745,2005,ACURA,TL,GRY,,12172018,0919,"(41.7582271222684, -72.6794861499492)"
357705,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AA87229,2012,TOYT,CAMRY,RED,,12172018,0921,"(41.7580862649855, -72.6795139715107)"
357709,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,1997,MERCURY,TRACER,BLK,,12172018,0954,"(41.7561554764446, -72.6939918734048)"
357710,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2007,PINIAC,GB,GRN,,12172018,1031,"(41.7582075498228, -72.688749442725)"
357711,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2000,TOYT,COROLLA,BLU,,12172018,1148,"(41.755598895175, -72.6773199244747)"
357713,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AN03741,2015,HONDA,ACCORD,BLK,,12172018,1221,"(41.7355481161232, -72.6756552776815)"
357712,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,908YKS,2006,CHEVY,COBALT,RED,,12172018,1152,"(41.7473518907743, -72.6812573948901)"
357714,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AW95190,2005,HONDA,ACCORD,RED,,12172018,1251,"(41.7657574606508, -72.673349373888)"
357715,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AR37734,2007,ACURA,TL,GRY,,12172018,1330,"(41.7612903647594, -72.6890619557779)"
357716,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,817ZNS,2004,HONDA,ACCORD,GRY,,12172018,1540,"(41.7581271928554, -72.6857447693827)"
357717,,,860-296-1518,CT,AD65078,2007,HONDA,CIVIC SI,BLACK,,12172018,1723,"(41.7500643797239, -72.6789306875528)"
357719,,,860-293-2442,CT,AK74375,2005,FORD,ESCAPE XLT,SILVER,,12172018,2041,"(41.7447179073531, -72.683290606054)"
357718,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AG73042,2003,INFINITY,G35,SILVER,,12172018,2041,"(41.7674443349435, -72.6732554641444)"
357720,,,860-293-2442,CT,AS33726,2007,TOYOTA,COROLLA,RED,,12182018,0012,"(41.7542346852397, -72.6948656535021)"
357721,,,860-293-2442,MA,3FN948,1999,TOYOTA,COROLLA,BLACK,,12182018,0338,"(41.7566418389583, -72.6821882164613)"
357725,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2001,ACURA,CL,BLK,,12182018,0746,"(41.7803178006033, -72.6847533118315)"
357727,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,1999,LINCOLN,TOWN CAR,BLU/TAN,,12182018,0826,"(41.7576905386531, -72.6829286158527)"
357728,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2001,INFINITI,I30,TAN,,12182018,0905,"(41.7556418297038, -72.6869147845895)"
357731,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2003,HONDA,ACCORD,BLU,,12182018,0919,"(41.758573204411, -72.6907412098449)"
357729,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AP40841,1996,HONDA,CIVIC,BLU,,12182018,0915,"(41.743846791199, -72.6749044043416)"
357730,,,860-296-8588,CT,AL39839,2015,SUBARU,OUTBACK,BLUE,,12182018,0913,"(41.7424609014693, -72.6998776677366)"
357733,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2011,BUICK,REGAL,BLACK,,12182018,1107,"(41.7610826935813, -72.7062171183466)"
357732,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,5ASDL8,2003,MINICOOPER,,GRY,,12182018,1038,"(41.7761621868805, -72.6888816772397)"
357734,,,860-296-1518,,,2003,NISSAN,MAXIMA,WHITE,,12182018,1136,"(41.7714319997524, -72.6947974676802)"
357735,,,860-296-1518,CT,271XJF,2001,HONDA,CIVIC,SILVER,,12182018,1152,"(41.772325345394, -72.6915200906748)"
357736,,,860-296-1518,CT,AR36904,2007,FORD,FIVE HUNDR,BLACK,,12182018,1214,"(41.7779605917451, -72.6921515563231)"
357738,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AF05361,1999,HONDA,CIVIC,BLK,,12182018,1400,"(41.7563805331408, -72.6750447942407)"
357737,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2006,INFINITI,G35,BLU,,12182018,1352,"(41.7707798342644, -72.683761852613)"
357739,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AG91646,2003,MITSBUISHI,GALANT,TAN,,12182018,1505,"(41.7578739962796, -72.6849371180666)"
357741,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AC51278,2003,SATURN,VUE,GRAY,,12182018,1542,"(41.7754120147176, -72.6795733475357)"
357743,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,496ZKG,2016,SUBARU,LEGACY,SILVER,,12182018,1551,"(41.7582051445738, -72.6939932213357)"
357740,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AR36854,2005,HONDA,CIVIC,GRAY,,12182018,1532,"(41.7754120147176, -72.6795733475357)"
357742,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AP71468,2015,NISSAN,ALTIMA,BLACK,,12182018,1551,"(41.7582051445738, -72.6939932213357)"
357744,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2001,HONDA,ACCORD,WHITE,,12182018,1551,"(41.7582051445738, -72.6939932213357)"
357745,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AS40687,2010,AUDI,Q5,GRAY,,12182018,1553,"(41.7896334250188, -72.6984629858549)"
357746,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,NJ,S61FHW,2008,FORD,FUSION,GREEN,,12182018,1733,"(41.7896670512874, -72.6800331815051)"
357747,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,1998,CHEVROLET,MONTE CARL,RED,,12182018,1904,"(41.7601909166587, -72.7037607213703)"
357749,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AH92869,2001,CHRYSLER,TOWN&COUNT,BLUE,,12182018,2018,"(41.7881958658002, -72.6795254437973)"
357750,,,860-296-5382,CT,931ZNM,2005,LEXUS,GX470,BLUE,,12182018,2051,"(41.7434349947381, -72.6508336137054)"
357755,,,860-296-5382,CT,AN78689,2006,HONDA,ACCORD LX,GOLD,,12182018,2151,"(41.773793890164, -72.6951995033845)"
357752,,,860-296-5382,CT,AN84044,2018,MITSUBISHI,OUTLANDER,RED,,12182018,2115,"(41.7781919414005, -72.6832228708493)"
357754,,,860-296-5382,CT,400ZCE,1996,CHEVROLET,LUMINA,GREEN,,12182018,2146,"(41.7715142579148, -72.6935410083324)"
357753,,,860-296-5382,CT,AS33991,2000,TOTOYA,CAMRY,GRAY,,12182018,2120,"(41.7730084428019, -72.6904401714943)"
357756,,,860-296-5382,CT,AP43779,2003,INFINIT,G37,BLACK,,12192018,0230,"(41.7566418389583, -72.6821882164613)"
357757,,,860-296-5382,CT,AP63133,2004,HONDA,PILOT,SILVER,,12192018,0251,"(41.7680547224654, -72.703129707777)"
357759,,,860-296-5382,TX,JTP4136,2017,NISSAN,SENTRA,WHITE,,12192018,0327,"(41.7639722826995, -72.7001442469555)"
357758,,,860-296-5382,CT,8059DC,2009,DODGE,1500,SILVER,,12192018,0318,"(41.7515850915715, -72.686193910018)"
357764,,,860-296-5382,CT,256MUU,2004,HONDA,PILOT,TAN,,12192018,0718,"(41.7772471970249, -72.6993922922902)"
357768,,,860-296-5382,CT,NA,2005,CHEVROLET,IMPALA,BLACK,,12192018,0734,
357772,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AC51289,1999,HONDA,CIVIC,GRN,,12192018,0819,"(41.7562027182877, -72.6897916286561)"
357767,,,860-296-5382,CT,AM89316,2009,VOLKSWAGON,ROUTAN,SILVER,,12192018,0728,"(41.7772471970249, -72.6993922922902)"
357769,CROMPTON RECOVERY,"150,CROSS RD,WATERFORD,CT,06385",860-625-6933,CT,AH50786,2011,HONDA,ACCORD,WHITE,,12192018,0744,"(41.7628968661961, -72.6869851858511)"
357765,,,860-296-5382,CT,AB58870,2005,ACURA,RL,GRAY,,12192018,0724,"(41.760933205822, -72.6802745414518)"
357771,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AJ27528,2006,HONDA,CIVIC,SILVER,,12192018,0804,"(41.7451280548332, -72.6832127277801)"
357766,,,860-296-5382,CT,AA53025,2000,HONDA,ACCORD,GREEN,,12192018,0725,"(41.7772471970249, -72.6993922922902)"
357774,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AB32586,1995,HONDA,ACCORD,GOLD,,12192018,0909,"(41.750306035483, -72.6968128811434)"
357773,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AA65114,2009,NISSAN,ALTIMA,GRY,,12192018,0835,"(41.7994258811336, -72.6982558565158)"
357781,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AJ98423,2001,DODGE,NEON,GRY,,12192018,1008,"(41.7590050166602, -72.6777809274324)"
357775,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2002,PONTIAC,GRAND PRIX,BLUE,,12192018,0935,"(41.7582745267628, -72.6900497801999)"
357778,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AH75692,2004,HONDA,CRV,GRY,,12192018,0947,"(41.7542746128539, -72.6798888539605)"
357779,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AC45259,2004,ACURA,TSX,SILVER,,12192018,0952,"(41.7594963143303, -72.6890968474395)"
357780,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AK63351,2007,TOYOTA,SIENNA,BLUE,,12192018,1002,"(41.7529528865974, -72.7008238205636)"
357782,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AE88416,2003,BMW,X5,SILVER,,12192018,1012,"(41.7763503102359, -72.6951696616783)"
357776,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2004,NISSAN,ALTIMA,GRAY,,12192018,0937,"(41.7597691961229, -72.6930662070506)"
357777,,,860-293-2442,CT,8AJHM0,2004,LINCOLN,TOWN CAR,BLUE,,12192018,0939,"(41.7772471970249, -72.6993922922902)"
357761,,,860-296-5382,CT,761ZML,2007,NISSAN,SENTRA,RED,,12192018,0455,"(41.741619396871, -72.6776177656956)"
357784,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AR51176,2000,NISSAN,MAXIMA,RED,,12192018,1107,"(41.7820688252019, -72.6967203329501)"
357783,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,600XLH,2002,VOLKSWAGEN,JETTA,BLK,,12192018,1042,"(41.7804403765674, -72.6881637659953)"
357371,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,5APPV8,2001,ACURA,MDX,GRAY,,12082018,0947,"(41.7718445699395, -72.6912271818652)"
357785,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AH96166,2009,TOYOTA,CAMRY,GRY,,12192018,1150,"(41.7837081825934, -72.6937739392607)"
357787,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,727ZCE,1999,NISSAN,ALTIMA,BLK,,12192018,1207,"(41.7575565952596, -72.6879089581012)"
357786,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2001,MAZDA,PROTEGE,GREEN,,12192018,1205,"(41.7578784004049, -72.6854019346751)"
357788,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AM45614,2003,ACURA,CL,GRY,,12192018,1224,"(41.7569318181276, -72.6820938426286)"
357791,,,860-246-7616,CT,710RKN,2002,MITSUBISHI,GALANT,BLUE,,12192018,1334,"(41.7777627953002, -72.6792213005182)"
357790,,,860-246-7616,CT,AR39527,2007,GNC,ACADIA,WHITR,,12192018,1310,"(41.7975079658991, -72.6762207926346)"
357792,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AR51322,2008,TOYOTA,PRIUS,GREEN,,12192018,1551,"(41.7636151594737, -72.6755787522695)"
357794,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2003,FORD,MUSTANG,GRY,,12192018,1609,"(41.7862718515015, -72.6707972416763)"
357793,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2002,HONDA,CIVIC,GRY,,12192018,1809,"(41.7552253725997, -72.676340939264)"
357796,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2005,KIA,SEDONA,WHI,,12192018,1909,"(41.7700503358904, -72.6736002557418)"
357797,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,5738CH,2011,CHEVY,SILVERADO,GRY,,12192018,1927,"(41.7822631745683, -72.6958898223295)"
357795,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,249WWZ,2018,HONDA,HRV,WHI,,12192018,1909,"(41.7700503358904, -72.6736002557418)"
357799,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AF29795,2002,SATURN,L100,WHITE,,12192018,2158,"(41.7458487936474, -72.682857900576)"
357802,,,860-236-2602,CT,8AVLP1,2007,GMC,ENVOY,GRAY,,12192018,2306,"(41.7773596489169, -72.7007372706161)"
357800,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,1999,VOLVO,V70,GRY,,12192018,2240,"(41.7791732031694, -72.6979515790296)"
357803,,,860-236-2602,CT,AM15150,2015,CHRYSLER,200,RED,,12192018,2318,"(41.7719326910596, -72.6934520868813)"
357801,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AM16329,2002,VOLKSWAGEN,GOLF,RED,,12192018,2253,"(41.7603007969008, -72.6760640054703)"
357805,,,860-236-2602,CT,AH68056,2006,DODGE,STRATUS,GRAY,,12192018,2359,"(41.7576145479502, -72.7057823139682)"
357804,,,860-236-2602,PA,JCY7491,1995,NISSAN,ALTIMA,RED,,12192018,2330,"(41.7690502395247, -72.6740726386799)"
357807,,,860-236-2602,CT,AA22895,2007,TOYOTA,CAMRY,GRAY,,12202018,0313,"(41.7772471970249, -72.6993922922902)"
357808,,,860-236-2602,CT,AJ04595,1998,HONDA,ACCORD,GREEN,,12202018,0320,"(41.7670560222791, -72.702748558928)"
357809,,,860-236-2602,CT,AK34395,2000,NISSAN,MAXIMA,GRAY,,12202018,0326,"(41.7683161730412, -72.6947171092347)"
357811,,,860-236-2602,CT,AJ76759,2005,MAZDA,MAZDA6,GRAY,,12202018,0402,"(41.7546148835799, -72.6680914710688)"
357810,,,860-236-2602,CT,AH97723,2012,VOLKSWAGEN,JETTA,BLUE,,12202018,0332,"(41.7620117599088, -72.7088174412855)"
357815,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,1991,TOYOTA,COROLLA,BLUE,,12202018,0835,"(41.7581123678645, -72.6892964571797)"
357817,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2002,HYUNDAI,SONATA,BLU,,12202018,1021,"(41.7576758367609, -72.679127068386)"
357818,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,1999,HONDA,ODYSSEY,GLD,,12202018,1028,"(41.7511996345208, -72.6939294457871)"
357822,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,1998,HONDA,ACCORD,BLK,,12202018,1309,"(41.7566636932784, -72.6841525795662)"
357821,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2005,CHRYSLER,TOWN7COUNT,BLU/GRY,,12202018,1237,"(41.7576992726262, -72.6804701062207)"
357819,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AE87437,2016,HONDA,ACCORD,BLK,,12202018,1155,"(41.7492625411434, -72.6754901352158)"
357820,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2004,BMW,530I,BLU,,12202018,1213,"(41.7590390172906, -72.6791587779915)"
357823,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,1996,HONDA,CIVIC,RED,,12202018,1427,"(41.7947487395161, -72.6645192667542)"
357825,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AM40616,2015,AUDI,Q7,BLK,,12202018,1439,"(41.797570583667, -72.6769571393707)"
357824,,,860-293-2442,MA,7TA678,2017,SUBARU,LEGACY,WHITE,,12202018,1434,"(41.7960208403873, -72.6767263429016)"
357828,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,3AWVL3,1996,HONDA,CIVIC,GRY,,12202018,1509,"(41.7877408245543, -72.6807217470474)"
357827,,,860-236-2602,CT,AH66479,1999,MERCEDES-,BENZ,GREEN,,12202018,1442,"(41.7755993958041, -72.6974392867087)"
357826,,,860-236-2602,CT,AS24873,2015,HONDA,CIVIC,WHITE,,12202018,1438,"(41.7664426942138, -72.7139061936652)"
357829,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,317KKU,2001,HONDA,ACCORD,BLACK,,12202018,1530,"(41.7390452110187, -72.6872365272931)"
357830,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AS12887,2017,TOYOTA,COROLLA,WHITE,,12202018,1538,"(41.7607416415815, -72.7065511981819)"
357831,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,2AKTR6,2013,KIA,SOUL,GRAY,,12202018,1546,"(41.7685050753929, -72.6860564611053)"
357832,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AM73021,2008,BMW,528XI,WHITE,,12202018,1714,"(41.7685050753929, -72.6860564611053)"
357846,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AL02048,2008,DODGE,NITRO SX,BLK,,12212018,0319,"(41.7918052352645, -72.6958929112387)"
357844,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AP27440,2005,NISSAN,ALTIMA,GRY,,12212018,0310,"(41.7664227014592, -72.7094852056611)"
357845,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,MA,7SJ853,2018,MAZDA,CX5,GRY,,12212018,0310,"(41.7664227014592, -72.7094852056611)"
357847,,,860-947-3062,CT,AS51174,2005,CHEVROLET,IMPALA,GRAY,,12212018,0448,"(41.7384958773831, -72.6855817057778)"
357850,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,IL,P697942,2015,VOLVO,TRAILER,,,12212018,0654,"(41.7421174311122, -72.7147360483489)"
357851,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,C062488,2002,CHEVROLET,SILVERADO,GRAY,,12212018,0759,
357852,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AL07522,2015,HONDA,ACCORD,GRY,,12212018,0759,
357853,,,860-296-1518,CT,AR53930,2000,NISSAN,MAXIMA,BLACK,,12212018,0844,"(41.7622099742167, -72.7069911089513)"
357854,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2005,FORD,TAURUS,GOLD,,12212018,0950,"(41.7581945362282, -72.687659333047)"
357855,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2006,NISSAN,ALTIMA,WHI,,12212018,0955,"(41.7768713501651, -72.685205839324)"
357833,,,860-947-3062,CT,AC58797,2015,FORD,EDGE,ORANGE,,12202018,1743,"(41.7773596489169, -72.7007372706161)"
357834,,,860-947-3062,CT,C177093,2017,HYUNDAI,ACCENT SE,BLUE,,12202018,1822,"(41.7712835493025, -72.6963030422397)"
357838,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AA47625,2007,LEXUS,IS350,RED,,12202018,2220,"(41.7305558019295, -72.6783085491658)"
357726,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2003,ACURA,TL,GRY,,12182018,0748,"(41.7561043452723, -72.711709653343)"
357839,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,2AUPF7,2005,HONDA,CIVIC,GRAY,,12202018,2224,"(41.7305558019295, -72.6783085491658)"
357857,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,19CH95,2006,FORD,F150,WHI,,12212018,1149,"(41.7434770653832, -72.6764361891638)"
357856,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AS40564,2019,MITSU,MIRAGE,GRY,,12212018,1113,"(41.7560745857156, -72.6828472893794)"
357835,,,860-947-3062,CT,127YNZ,1996,HONDA,CIVIC,BLACK,,12202018,1841,"(41.7401762044615, -72.6755725128813)"
357840,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AN85242,2005,TOYOTA,PRIUS,RED,,12202018,2333,"(41.7980426952887, -72.6627105329599)"
357859,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AL93457,1999,ACURA,3.2 TL,WHI,,12212018,1213,"(41.7911818304206, -72.7008928343711)"
357861,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,3APMA9,2004,HONDA,ACCORD,GRY,,12212018,1232,"(41.7682754330275, -72.7059576646599)"
357858,,,860-296-5382,CT,00KANU,1998,HONDA,ACCORD,GREEN,,12212018,1210,"(41.7700025470151, -72.6947931533328)"
357862,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AR00106,2018,CHEVR,IMPALA,GRY,,12212018,1250,"(41.7531472157966, -72.6943538126122)"
357863,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AR76323,2017,NISSAN,ALTIMA,GRY,,12212018,1250,"(41.7531472157966, -72.6943538126122)"
357864,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2004,MAZDA,MAZDA6S,WHITE,,12212018,1304,"(41.7610081583814, -72.6881989399614)"
357866,,,860-296-1518,CT,165NUF,2000,VOLKSWAGEN,JETTA,RED,,12212018,1719,"(41.7566425450603, -72.7104200341501)"
